time_utc,speed_cmd_kmh,upper_speed_cmd_kmh,speed_meas_kmh,throttle_cmd_pct,drive_mode,soc,Tb_C,batt_current_a,batt_voltage_v,motor_w,motor_a,solar_w,wheel_w,pack_w,G_poa,Tcell_C,Tamb_C,headwind_ms,slope_pct,s_km,system_state,system_diag,mpc_state,system_health
2026-01-27T00:48:43.835921Z,76.76,81.63,78.73,7.93,power,0.05,36.77,3.89,90.86,1762.3,19.4,1209.9,1130.4,552.4,1147.9,45.47,34.93,-0.91,-0.42,16.468,RUN,OK,RUN,0.98
2026-01-27T00:48:44.035921Z,76.67,81.54,78.64,8.05,power,0.05,36.76,3.84,90.85,1756.0,19.33,1210.6,1135.7,545.4,1148.4,45.46,34.93,-0.9,-0.42,16.472,RUN,OK,RUN,0.98
2026-01-27T00:48:44.235921Z,76.58,81.45,78.54,8.17,power,0.05,36.76,3.79,90.84,1749.5,19.26,1211.2,1141.0,538.3,1149.0,45.45,34.93,-0.9,-0.42,16.476,RUN,OK,RUN,0.98
2026-01-27T00:48:44.435921Z,76.49,81.37,78.44,8.29,power,0.05,36.76,3.74,90.83,1743.0,19.19,1211.9,1146.3,531.2,1149.5,45.45,34.93,-0.9,-0.42,16.481,RUN,OK,RUN,0.98
2026-01-27T00:48:44.635921Z,76.4,81.28,78.34,8.42,power,0.05,36.76,3.69,90.81,1736.5,19.12,1212.5,1151.6,524.0,1150.0,45.44,34.93,-0.89,-0.42,16.485,RUN,OK,RUN,0.98
2026-01-27T00:48:44.835921Z,76.31,81.19,78.24,8.55,power,0.05,36.76,3.64,90.8,1729.8,19.05,1213.2,1156.9,516.7,1150.5,45.43,34.93,-0.89,-0.42,16.49,RUN,OK,RUN,0.98
2026-01-27T00:48:45.035921Z,76.22,81.11,78.14,8.68,power,0.05,36.76,3.59,90.79,1723.2,18.98,1213.8,1162.1,509.3,1151.0,45.43,34.93,-0.89,-0.43,16.494,RUN,OK,RUN,0.98
2026-01-27T00:48:45.235921Z,76.13,81.02,78.04,8.81,power,0.05,36.75,3.54,90.78,1716.4,18.91,1214.5,1167.4,501.9,1151.6,45.42,34.93,-0.88,-0.43,16.498,RUN,OK,RUN,0.98
2026-01-27T00:48:45.435921Z,76.04,80.93,77.93,8.94,power,0.05,36.75,3.5,90.77,1709.6,18.83,1215.1,1172.6,494.5,1152.1,45.41,34.93,-0.88,-0.43,16.503,RUN,OK,RUN,0.98
2026-01-27T00:48:45.635921Z,75.95,80.84,77.83,9.08,power,0.05,36.75,3.45,90.76,1702.7,18.76,1215.7,1177.8,486.9,1152.6,45.41,34.94,-0.88,-0.43,16.507,RUN,OK,RUN,0.98
2026-01-27T00:48:45.835921Z,75.86,80.75,77.72,9.22,power,0.05,36.75,3.4,90.75,1695.7,18.69,1216.4,1183.0,479.3,1153.1,45.4,34.94,-0.87,-0.43,16.511,RUN,OK,RUN,0.98
2026-01-27T00:48:46.035921Z,75.76,80.67,77.61,9.36,power,0.05,36.75,3.36,90.74,1688.7,18.61,1217.0,1188.2,471.7,1153.6,45.39,34.94,-0.87,-0.43,16.515,RUN,OK,RUN,0.98
2026-01-27T00:48:46.235921Z,75.67,80.58,77.51,9.5,power,0.05,36.74,3.31,90.73,1681.7,18.54,1217.7,1193.4,464.0,1154.1,45.39,34.94,-0.87,-0.43,16.52,RUN,OK,RUN,0.98
2026-01-27T00:48:46.435921Z,75.58,80.49,77.4,9.64,power,0.05,36.74,3.27,90.72,1674.5,18.46,1218.3,1198.5,456.2,1154.7,45.38,34.94,-0.86,-0.43,16.524,RUN,OK,RUN,0.98
2026-01-27T00:48:46.635921Z,75.48,80.4,77.29,9.79,power,0.05,36.74,3.23,90.71,1667.4,18.38,1219.0,1203.7,448.4,1155.2,45.37,34.94,-0.86,-0.43,16.528,RUN,OK,RUN,0.98
2026-01-27T00:48:46.835921Z,75.39,80.31,77.18,9.94,power,0.05,36.74,3.19,90.7,1660.1,18.3,1219.6,1208.8,440.5,1155.7,45.37,34.94,-0.85,-0.43,16.533,RUN,OK,RUN,0.98
2026-01-27T00:48:47.035921Z,75.3,80.22,77.06,10.09,power,0.05,36.74,3.14,90.69,1652.8,18.23,1220.2,1213.9,432.6,1156.2,45.36,34.94,-0.85,-0.43,16.537,RUN,OK,RUN,0.98
2026-01-27T00:48:47.235921Z,75.2,80.13,76.95,10.24,power,0.05,36.73,3.1,90.68,1645.5,18.15,1220.9,1219.0,424.6,1156.7,45.35,34.94,-0.85,-0.43,16.541,RUN,OK,RUN,0.98
2026-01-27T00:48:47.435921Z,75.11,80.04,76.84,10.39,power,0.05,36.73,3.06,90.67,1638.0,18.07,1221.5,1224.1,416.5,1157.2,45.35,34.94,-0.84,-0.43,16.546,RUN,OK,RUN,0.98
2026-01-27T00:48:47.635921Z,75.02,79.94,76.72,10.54,power,0.05,36.73,3.02,90.66,1630.6,17.99,1222.2,1229.1,408.4,1157.7,45.34,34.94,-0.84,-0.43,16.55,RUN,OK,RUN,0.98
2026-01-27T00:48:47.835921Z,74.92,79.85,76.61,10.7,power,0.05,36.73,2.99,90.65,1623.1,17.91,1222.8,1234.1,400.3,1158.2,45.33,34.95,-0.84,-0.43,16.554,RUN,OK,RUN,0.98
2026-01-27T00:48:48.035921Z,74.83,79.76,76.49,10.86,power,0.05,36.73,2.95,90.64,1615.5,17.82,1223.4,1239.2,392.1,1158.8,45.33,34.95,-0.83,-0.44,16.558,RUN,OK,RUN,0.98
2026-01-27T00:48:48.235921Z,74.73,79.67,76.37,11.02,power,0.05,36.72,2.91,90.63,1607.9,17.74,1224.1,1244.1,383.8,1159.3,45.32,34.95,-0.83,-0.44,16.563,RUN,OK,RUN,0.98
2026-01-27T00:48:48.435921Z,74.64,79.58,76.26,11.18,power,0.05,36.72,2.87,90.62,1600.2,17.66,1224.7,1249.1,375.5,1159.8,45.31,34.95,-0.83,-0.44,16.567,RUN,OK,RUN,0.98
2026-01-27T00:48:48.635921Z,74.54,79.48,76.14,11.34,power,0.05,36.72,2.84,90.61,1592.5,17.58,1225.3,1254.1,367.1,1160.3,45.31,34.95,-0.82,-0.44,16.571,RUN,OK,RUN,0.98
2026-01-27T00:48:48.835921Z,74.45,79.39,76.02,11.51,power,0.05,36.72,2.8,90.6,1584.7,17.49,1226.0,1259.0,358.7,1160.8,45.3,34.95,-0.82,-0.44,16.575,RUN,OK,RUN,0.98
2026-01-27T00:48:49.035921Z,74.35,79.3,75.9,11.67,power,0.05,36.72,2.77,90.59,1576.9,17.41,1226.6,1263.9,350.3,1161.3,45.29,34.95,-0.82,-0.44,16.579,RUN,OK,RUN,0.98
2026-01-27T00:48:49.235921Z,74.26,79.2,75.78,11.84,power,0.05,36.71,2.73,90.58,1569.0,17.32,1227.2,1268.8,341.8,1161.8,45.29,34.95,-0.81,-0.44,16.584,RUN,OK,RUN,0.98
2026-01-27T00:48:49.435921Z,74.16,79.11,75.65,12.01,power,0.05,36.71,2.7,90.57,1561.1,17.24,1227.9,1273.7,333.3,1162.3,45.28,34.95,-0.81,-0.44,16.588,RUN,OK,RUN,0.98
2026-01-27T00:48:49.635921Z,74.06,79.02,75.53,12.18,power,0.05,36.71,2.67,90.56,1553.2,17.15,1228.5,1278.5,324.7,1162.8,45.27,34.95,-0.8,-0.44,16.592,RUN,OK,RUN,0.98
2026-01-27T00:48:49.835921Z,73.97,78.92,75.41,12.35,power,0.05,36.71,2.64,90.55,1545.2,17.06,1229.1,1283.3,316.0,1163.3,45.27,34.95,-0.8,-0.44,16.596,RUN,OK,RUN,0.98
2026-01-27T00:48:50.035921Z,73.87,78.83,75.28,12.52,power,0.05,36.71,2.61,90.54,1537.1,16.98,1229.7,1288.1,307.4,1163.8,45.26,34.95,-0.8,-0.44,16.6,RUN,OK,RUN,0.98
2026-01-27T00:48:50.235921Z,73.77,78.73,75.16,12.69,power,0.05,36.7,2.58,90.53,1529.0,16.89,1230.4,1292.9,298.7,1164.3,45.25,34.96,-0.79,-0.44,16.605,RUN,OK,RUN,0.98
2026-01-27T00:48:50.435921Z,73.68,78.64,75.03,12.87,power,0.05,36.7,2.55,90.53,1520.9,16.8,1231.0,1297.6,289.9,1164.8,45.25,34.96,-0.79,-0.44,16.609,RUN,OK,RUN,0.98
2026-01-27T00:48:50.635921Z,73.58,78.54,74.9,13.05,power,0.05,36.7,2.52,90.52,1512.8,16.71,1231.6,1302.4,281.1,1165.3,45.24,34.96,-0.79,-0.44,16.613,RUN,OK,RUN,0.98
2026-01-27T00:48:50.835921Z,73.48,78.45,74.78,13.22,power,0.05,36.7,2.49,90.51,1504.6,16.62,1232.2,1307.1,272.3,1165.8,45.23,34.96,-0.78,-0.44,16.617,RUN,OK,RUN,0.98
2026-01-27T00:48:51.035921Z,73.39,78.35,74.65,13.4,power,0.05,36.69,2.46,90.5,1496.3,16.53,1232.9,1311.7,263.5,1166.3,45.23,34.96,-0.78,-0.44,16.621,RUN,OK,RUN,0.98
2026-01-27T00:48:51.235921Z,73.29,78.26,74.52,13.58,power,0.05,36.69,2.44,90.49,1488.0,16.44,1233.5,1316.4,254.6,1166.8,45.22,34.96,-0.78,-0.44,16.625,RUN,OK,RUN,0.98
2026-01-27T00:48:51.435921Z,73.19,78.16,74.39,13.77,power,0.05,36.69,2.41,90.48,1479.7,16.35,1234.1,1321.0,245.6,1167.3,45.21,34.96,-0.77,-0.45,16.629,RUN,OK,RUN,0.98
2026-01-27T00:48:51.635921Z,73.09,78.07,74.26,13.95,power,0.05,36.69,2.39,90.47,1471.4,16.26,1234.7,1325.6,236.7,1167.8,45.21,34.96,-0.77,-0.45,16.634,RUN,OK,RUN,0.98
2026-01-27T00:48:51.835921Z,72.99,77.97,74.13,14.13,power,0.05,36.69,2.36,90.47,1463.0,16.17,1235.3,1330.2,227.7,1168.3,45.2,34.96,-0.76,-0.45,16.638,RUN,OK,RUN,0.98
2026-01-27T00:48:52.035921Z,72.9,77.87,74.0,14.32,power,0.05,36.68,2.34,90.46,1454.6,16.08,1236.0,1334.7,218.6,1168.8,45.19,34.96,-0.76,-0.45,16.642,RUN,OK,RUN,0.98
2026-01-27T00:48:52.235921Z,72.8,77.78,73.87,14.5,power,0.05,36.68,2.31,90.45,1446.2,15.99,1236.6,1339.2,209.6,1169.3,45.19,34.96,-0.76,-0.45,16.646,RUN,OK,RUN,0.98
2026-01-27T00:48:52.435921Z,72.7,77.68,73.73,14.69,power,0.05,36.68,2.29,90.44,1437.7,15.9,1237.2,1343.7,200.5,1169.8,45.18,34.96,-0.75,-0.45,16.65,RUN,OK,RUN,0.98
2026-01-27T00:48:52.635921Z,72.6,77.58,73.6,14.88,power,0.05,36.68,2.27,90.43,1429.2,15.8,1237.8,1348.2,191.4,1170.3,45.17,34.96,-0.75,-0.45,16.654,RUN,OK,RUN,0.98
2026-01-27T00:48:52.835921Z,72.5,77.49,73.47,15.06,power,0.05,36.68,2.25,90.42,1420.7,15.71,1238.4,1352.6,182.2,1170.7,45.17,34.96,-0.75,-0.45,16.658,RUN,OK,RUN,0.98
2026-01-27T00:48:53.035921Z,72.4,77.39,73.33,15.25,power,0.05,36.67,2.23,90.42,1412.1,15.62,1239.0,1357.0,173.1,1171.2,45.16,34.97,-0.74,-0.45,16.662,RUN,OK,RUN,0.98
2026-01-27T00:48:53.235921Z,72.31,77.29,73.2,15.44,power,0.05,36.67,2.21,90.41,1403.5,15.52,1239.7,1361.4,163.9,1171.7,45.15,34.97,-0.74,-0.45,16.666,RUN,OK,RUN,0.98
2026-01-27T00:48:53.435921Z,72.21,77.19,73.06,15.63,power,0.05,36.67,2.2,90.4,1394.9,15.43,1240.3,1365.7,154.6,1172.2,45.15,34.97,-0.73,-0.45,16.67,RUN,OK,RUN,0.98
2026-01-27T00:48:53.635921Z,72.11,77.1,72.93,15.83,power,0.05,36.67,2.18,90.39,1386.3,15.34,1240.9,1370.0,145.4,1172.7,45.14,34.97,-0.73,-0.45,16.674,RUN,OK,RUN,0.98
2026-01-27T00:48:53.835921Z,72.01,77.0,72.79,16.02,power,0.05,36.66,2.16,90.38,1377.6,15.24,1241.5,1374.3,136.1,1173.2,45.13,34.97,-0.73,-0.45,16.679,RUN,OK,RUN,0.98
2026-01-27T00:48:54.035921Z,71.91,76.9,72.66,16.21,power,0.05,36.66,2.15,90.38,1368.9,15.15,1242.1,1378.5,126.9,1173.7,45.13,34.97,-0.72,-0.45,16.683,RUN,OK,RUN,0.98
2026-01-27T00:48:54.235921Z,71.81,76.8,72.52,16.41,power,0.05,36.66,2.13,90.37,1360.2,15.05,1242.7,1382.8,117.5,1174.2,45.12,34.97,-0.72,-0.45,16.687,RUN,OK,RUN,0.98
2026-01-27T00:48:54.435921Z,71.71,76.7,72.38,16.6,power,0.05,36.66,2.12,90.36,1351.5,14.96,1243.3,1386.9,108.2,1174.6,45.11,34.97,-0.72,-0.45,16.691,RUN,OK,RUN,0.98
2026-01-27T00:48:54.635921Z,71.61,76.6,72.25,16.79,power,0.05,36.66,2.1,90.35,1342.8,14.86,1243.9,1391.1,98.9,1175.1,45.11,34.97,-0.71,-0.45,16.695,RUN,OK,RUN,0.98
2026-01-27T00:48:54.835921Z,71.51,76.51,72.11,16.99,power,0.05,36.65,2.09,90.35,1334.0,14.77,1244.5,1395.2,89.5,1175.6,45.1,34.97,-0.71,-0.45,16.699,RUN,OK,RUN,0.98
2026-01-27T00:48:55.035921Z,71.41,76.41,71.97,17.19,power,0.05,36.65,2.08,90.34,1325.3,14.67,1245.1,1399.3,80.1,1176.1,45.09,34.97,-0.7,-0.45,16.703,RUN,OK,RUN,0.98
2026-01-27T00:48:55.235921Z,71.31,76.31,71.83,17.38,power,0.05,36.65,2.07,90.33,1316.5,14.57,1245.7,1403.4,70.8,1176.6,45.09,34.97,-0.7,-0.46,16.707,RUN,OK,RUN,0.98
2026-01-27T00:48:55.435921Z,71.21,76.21,71.69,17.58,power,0.05,36.65,2.06,90.33,1307.7,14.48,1246.3,1407.4,61.4,1177.1,45.08,34.97,-0.7,-0.46,16.711,RUN,OK,RUN,0.98
2026-01-27T00:48:55.635921Z,71.11,76.11,71.56,17.78,power,0.05,36.64,2.05,90.32,1298.9,14.38,1246.9,1411.4,51.9,1177.5,45.07,34.97,-0.69,-0.46,16.715,RUN,OK,RUN,0.98
2026-01-27T00:48:55.835921Z,71.01,76.01,71.42,17.98,power,0.05,36.64,2.04,90.31,1290.0,14.28,1247.5,1415.3,42.5,1178.0,45.07,34.97,-0.69,-0.46,16.719,RUN,OK,RUN,0.98
2026-01-27T00:48:56.035921Z,70.91,75.91,71.28,18.17,power,0.05,36.64,2.03,90.3,1281.2,14.19,1248.1,1419.2,33.1,1178.5,45.06,34.97,-0.69,-0.46,16.722,RUN,OK,RUN,0.98
2026-01-27T00:48:56.235921Z,70.81,75.81,71.14,18.37,power,0.05,36.64,2.03,90.3,1272.3,14.09,1248.7,1423.1,23.6,1179.0,45.05,34.98,-0.68,-0.46,16.726,RUN,OK,RUN,0.98
2026-01-27T00:48:56.435921Z,70.71,75.71,71.0,18.57,power,0.05,36.63,2.02,90.29,1263.5,13.99,1249.3,1427.0,14.2,1179.5,45.05,34.98,-0.68,-0.46,16.73,RUN,OK,RUN,0.98
2026-01-27T00:48:56.635921Z,70.61,75.61,70.86,18.77,power,0.05,36.63,2.02,90.28,1254.6,13.9,1249.9,1430.8,4.7,1179.9,45.04,34.98,-0.67,-0.46,16.734,RUN,OK,RUN,0.98
2026-01-27T00:48:56.835921Z,70.51,75.51,70.72,18.97,power,0.05,36.63,2.01,90.28,1245.8,13.8,1250.5,1434.6,-4.8,1180.4,45.03,34.98,-0.67,-0.46,16.738,RUN,OK,RUN,0.98
2026-01-27T00:48:57.035921Z,70.41,75.41,70.58,19.17,power,0.05,36.63,2.01,90.27,1236.9,13.7,1251.1,1438.3,-14.2,1180.9,45.03,34.98,-0.67,-0.46,16.742,RUN,OK,RUN,0.98
2026-01-27T00:48:57.235921Z,70.31,75.31,70.44,19.37,power,0.05,36.63,2.0,90.26,1228.0,13.6,1251.7,1442.0,-23.7,1181.4,45.02,34.98,-0.66,-0.46,16.746,RUN,OK,RUN,0.98
2026-01-27T00:48:57.435921Z,70.22,75.21,70.3,19.57,power,0.05,36.62,2.0,90.26,1219.1,13.51,1252.3,1445.7,-33.2,1181.8,45.01,34.98,-0.66,-0.46,16.75,RUN,OK,RUN,0.98
2026-01-27T00:48:57.635921Z,70.12,75.11,70.16,19.77,power,0.05,36.62,2.0,90.25,1210.2,13.41,1252.9,1449.3,-42.7,1182.3,45.01,34.98,-0.66,-0.46,16.754,RUN,OK,RUN,0.98
2026-01-27T00:48:57.835921Z,70.02,75.02,70.02,19.97,power,0.05,36.62,2.0,90.25,1201.3,13.31,1253.5,1452.9,-52.1,1182.8,45.0,34.98,-0.65,-0.46,16.758,RUN,OK,RUN,0.98
2026-01-27T00:48:58.035921Z,69.92,74.91,69.88,20.17,power,0.05,36.62,2.0,90.24,1192.4,13.21,1254.1,1456.5,-61.6,1183.2,44.99,34.98,-0.65,-0.46,16.762,RUN,OK,RUN,0.98
2026-01-27T00:48:58.235921Z,69.82,74.81,69.74,20.37,power,0.05,36.61,2.0,90.23,1183.6,13.12,1254.6,1460.0,-71.1,1183.7,44.99,34.98,-0.64,-0.46,16.766,RUN,OK,RUN,0.98
2026-01-27T00:48:58.435921Z,69.72,74.71,69.6,20.57,power,0.05,36.61,2.0,90.23,1174.7,13.02,1255.2,1463.5,-80.6,1184.2,44.98,34.98,-0.64,-0.46,16.769,RUN,OK,RUN,0.98
2026-01-27T00:48:58.635921Z,69.62,74.61,69.46,20.77,power,0.05,36.61,2.01,90.22,1165.8,12.92,1255.8,1466.9,-90.0,1184.7,44.97,34.98,-0.64,-0.46,16.773,RUN,OK,RUN,0.98
2026-01-27T00:48:58.835921Z,69.52,74.51,69.32,20.97,power,0.05,36.61,2.01,90.22,1156.9,12.82,1256.4,1470.3,-99.5,1185.1,44.97,34.98,-0.63,-0.46,16.777,RUN,OK,RUN,0.98
2026-01-27T00:48:59.035921Z,69.42,74.41,69.18,21.17,power,0.05,36.6,2.01,90.21,1148.0,12.73,1257.0,1473.7,-108.9,1185.6,44.96,34.98,-0.63,-0.46,16.781,RUN,OK,RUN,0.98
2026-01-27T00:48:59.235921Z,69.32,74.31,69.04,21.37,power,0.05,36.6,2.02,90.2,1139.2,12.63,1257.6,1477.0,-118.4,1186.1,44.95,34.98,-0.62,-0.47,16.785,RUN,OK,RUN,0.98
2026-01-27T00:48:59.435921Z,69.22,74.21,68.9,21.57,power,0.05,36.6,2.02,90.2,1130.3,12.53,1258.1,1480.3,-127.8,1186.5,44.95,34.98,-0.62,-0.47,16.789,RUN,OK,RUN,0.98
2026-01-27T00:48:59.635921Z,69.12,74.11,68.76,21.77,power,0.05,36.6,2.03,90.19,1121.5,12.43,1258.7,1483.6,-137.3,1187.0,44.94,34.98,-0.62,-0.47,16.792,RUN,OK,RUN,0.98
2026-01-27T00:48:59.835921Z,69.02,74.01,68.62,21.96,power,0.05,36.59,2.04,90.19,1112.6,12.34,1259.3,1486.8,-146.7,1187.4,44.93,34.98,-0.61,-0.47,16.796,RUN,OK,RUN,0.98
2026-01-27T00:49:00.035921Z,68.92,73.91,68.49,22.16,power,0.05,36.59,2.05,90.18,1103.8,12.24,1259.9,1489.9,-156.1,1187.9,44.93,34.98,-0.61,-0.47,16.8,RUN,OK,RUN,0.98
2026-01-27T00:49:00.235921Z,68.82,73.81,68.35,22.36,power,0.05,36.59,2.06,90.18,1095.0,12.14,1260.5,1493.1,-165.5,1188.4,44.92,34.99,-0.6,-0.47,16.804,RUN,OK,RUN,0.98
2026-01-27T00:49:00.435921Z,68.72,73.71,68.21,22.56,power,0.05,36.59,2.07,90.17,1086.2,12.05,1261.0,1496.2,-174.9,1188.8,44.91,34.99,-0.6,-0.47,16.808,RUN,OK,RUN,0.98
2026-01-27T00:49:00.635921Z,68.62,73.61,68.07,22.75,power,0.05,36.58,2.08,90.17,1077.4,11.95,1261.6,1499.2,-184.2,1189.3,44.91,34.99,-0.6,-0.47,16.811,RUN,OK,RUN,0.98
2026-01-27T00:49:00.835921Z,68.52,73.51,67.93,22.95,power,0.05,36.58,2.09,90.16,1068.6,11.85,1262.2,1502.2,-193.6,1189.8,44.9,34.99,-0.59,-0.47,16.815,RUN,OK,RUN,0.98
2026-01-27T00:49:01.035921Z,68.42,73.41,67.79,23.15,power,0.05,36.58,2.1,90.16,1059.8,11.76,1262.8,1505.2,-202.9,1190.2,44.89,34.99,-0.59,-0.47,16.819,RUN,OK,RUN,0.98
2026-01-27T00:49:01.235921Z,68.32,73.31,67.66,23.34,power,0.05,36.58,2.11,90.15,1051.1,11.66,1263.3,1508.1,-212.2,1190.7,44.89,34.99,-0.59,-0.47,16.823,RUN,OK,RUN,0.98
2026-01-27T00:49:01.435921Z,68.22,73.21,67.52,23.54,power,0.05,36.58,2.13,90.15,1042.4,11.56,1263.9,1511.0,-221.5,1191.1,44.88,34.99,-0.58,-0.47,16.826,RUN,OK,RUN,0.98
2026-01-27T00:49:01.635921Z,68.12,73.11,67.38,23.73,power,0.05,36.57,2.14,90.14,1033.7,11.47,1264.5,1513.8,-230.8,1191.6,44.87,34.99,-0.58,-0.47,16.83,RUN,OK,RUN,0.98
2026-01-27T00:49:01.835921Z,68.02,73.01,67.25,23.92,power,0.05,36.57,2.16,90.14,1025.0,11.37,1265.1,1516.6,-240.1,1192.0,44.87,34.99,-0.57,-0.47,16.834,RUN,OK,RUN,0.98
2026-01-27T00:49:02.035921Z,67.92,72.91,67.11,24.12,power,0.05,36.57,2.17,90.13,1016.3,11.28,1265.6,1519.4,-249.3,1192.5,44.86,34.99,-0.57,-0.47,16.838,RUN,OK,RUN,0.98
2026-01-27T00:49:02.235921Z,67.82,72.81,66.98,24.31,power,0.05,36.57,2.19,90.13,1007.7,11.18,1266.2,1522.1,-258.5,1193.0,44.85,34.99,-0.57,-0.47,16.841,RUN,OK,RUN,0.98
2026-01-27T00:49:02.435921Z,67.72,72.71,66.84,24.5,power,0.05,36.56,2.21,90.12,999.1,11.09,1266.8,1524.7,-267.7,1193.4,44.85,34.99,-0.56,-0.47,16.845,RUN,OK,RUN,0.98
2026-01-27T00:49:02.635921Z,67.63,72.61,66.71,24.69,power,0.05,36.56,2.23,90.12,990.5,10.99,1267.3,1527.4,-276.9,1193.9,44.84,34.99,-0.56,-0.47,16.849,RUN,OK,RUN,0.98
2026-01-27T00:49:02.835921Z,67.53,72.51,66.57,24.88,power,0.05,36.56,2.25,90.11,981.9,10.9,1267.9,1529.9,-286.0,1194.3,44.83,34.99,-0.55,-0.47,16.853,RUN,OK,RUN,0.98
2026-01-27T00:49:03.035921Z,67.43,72.41,66.44,25.07,power,0.05,36.56,2.27,90.11,973.4,10.8,1268.5,1532.5,-295.1,1194.8,44.83,34.99,-0.55,-0.47,16.856,RUN,OK,RUN,0.98
2026-01-27T00:49:03.235921Z,67.33,72.31,66.31,25.26,power,0.05,36.55,2.29,90.11,964.9,10.71,1269.0,1535.0,-304.2,1195.2,44.82,34.99,-0.55,-0.47,16.86,RUN,OK,RUN,0.98
2026-01-27T00:49:03.435921Z,67.23,72.21,66.17,25.44,power,0.05,36.55,2.31,90.1,956.4,10.61,1269.6,1537.4,-313.2,1195.7,44.81,34.99,-0.54,-0.47,16.864,RUN,OK,RUN,0.98
2026-01-27T00:49:03.635921Z,67.13,72.11,66.04,25.63,power,0.0501,36.55,2.33,90.1,947.9,10.52,1270.1,1539.8,-322.2,1196.1,44.81,34.99,-0.54,-0.47,16.867,RUN,OK,RUN,0.98
2026-01-27T00:49:03.835921Z,67.03,72.01,65.91,25.81,power,0.0504,36.55,2.35,90.09,939.5,10.43,1270.7,1542.2,-331.2,1196.6,44.8,34.99,-0.53,-0.47,16.871,RUN,OK,RUN,0.98
2026-01-27T00:49:04.035921Z,66.94,71.91,65.78,26.0,power,0.0508,36.54,2.38,90.09,931.1,10.34,1271.3,1544.5,-340.1,1197.0,44.79,34.99,-0.53,-0.48,16.875,RUN,OK,RUN,0.98
2026-01-27T00:49:04.235921Z,66.84,71.81,65.65,26.18,power,0.0514,36.54,2.4,90.09,922.8,10.24,1271.8,1546.8,-349.1,1197.5,44.79,34.99,-0.53,-0.48,16.878,RUN,OK,RUN,0.98
2026-01-27T00:49:04.435921Z,66.74,71.71,65.52,26.36,power,0.0522,36.54,2.43,90.08,914.4,10.15,1272.4,1549.0,-357.9,1197.9,44.78,34.99,-0.52,-0.48,16.882,RUN,OK,RUN,0.98
2026-01-27T00:49:04.635921Z,66.64,71.61,65.39,26.54,power,0.0532,36.53,2.45,90.08,906.2,10.06,1272.9,1551.2,-366.8,1198.3,44.77,34.99,-0.52,-0.48,16.885,RUN,OK,RUN,0.98
2026-01-27T00:49:04.835921Z,66.55,71.51,65.26,26.72,power,0.0543,36.53,2.48,90.08,897.9,9.97,1273.5,1553.3,-375.6,1198.8,44.77,34.99,-0.51,-0.48,16.889,RUN,OK,RUN,0.98
2026-01-27T00:49:05.035921Z,66.45,71.41,65.13,26.9,power,0.0557,36.53,2.51,90.07,889.7,9.88,1274.0,1555.4,-384.3,1199.2,44.76,34.99,-0.51,-0.48,16.893,RUN,OK,RUN,0.98
2026-01-27T00:49:05.235921Z,66.35,71.31,65.01,27.08,power,0.0571,36.53,2.54,90.07,881.5,9.79,1274.6,1557.4,-393.1,1199.7,44.75,34.99,-0.51,-0.48,16.896,RUN,OK,RUN,0.98
2026-01-27T00:49:05.435921Z,66.26,71.22,64.88,27.25,power,0.0588,36.52,2.57,90.07,873.4,9.7,1275.1,1559.4,-401.8,1200.1,44.75,34.99,-0.5,-0.48,16.9,RUN,OK,RUN,0.98
2026-01-27T00:49:05.635921Z,66.16,71.12,64.76,27.43,power,0.0606,36.52,2.6,90.06,865.3,9.61,1275.7,1561.4,-410.4,1200.6,44.74,34.99,-0.5,-0.48,16.904,RUN,OK,RUN,0.98
2026-01-27T00:49:05.835921Z,66.06,71.02,64.63,27.6,power,0.0626,36.52,2.63,90.06,857.2,9.52,1276.2,1563.3,-419.0,1201.0,44.73,35.0,-0.49,-0.48,16.907,RUN,OK,RUN,0.98
2026-01-27T00:49:06.035921Z,65.97,70.92,64.51,27.77,power,0.0648,36.52,2.66,90.06,849.2,9.43,1276.8,1565.1,-427.6,1201.4,44.73,35.0,-0.49,-0.48,16.911,RUN,OK,RUN,0.98
2026-01-27T00:49:06.235921Z,65.87,70.82,64.38,27.94,power,0.0671,36.51,2.69,90.05,841.3,9.34,1277.3,1566.9,-436.1,1201.9,44.72,35.0,-0.48,-0.48,16.914,RUN,OK,RUN,0.98
2026-01-27T00:49:06.435921Z,65.77,70.72,64.26,28.11,power,0.0696,36.51,2.72,90.05,833.3,9.25,1277.9,1568.7,-444.5,1202.3,44.71,35.0,-0.48,-0.48,16.918,RUN,OK,RUN,0.98
2026-01-27T00:49:06.635921Z,65.68,70.62,64.14,28.28,power,0.0723,36.51,2.76,90.05,825.5,9.17,1278.4,1570.4,-453.0,1202.7,44.71,35.0,-0.48,-0.48,16.921,RUN,OK,RUN,0.98
2026-01-27T00:49:06.835921Z,65.58,70.53,64.02,28.44,power,0.0751,36.51,2.79,90.05,817.6,9.08,1279.0,1572.1,-461.3,1203.2,44.7,35.0,-0.47,-0.48,16.925,RUN,OK,RUN,0.98
2026-01-27T00:49:07.035921Z,65.49,70.43,63.9,28.61,power,0.0781,36.5,2.83,90.04,809.8,8.99,1279.5,1573.7,-469.7,1203.6,44.69,35.0,-0.47,-0.48,16.929,RUN,OK,RUN,0.98
